project,finding_id,forecaster_id,response
SSRP,59,esvg4,0.3
SSRP,59,vm5q0,0.1
SSRP,59,ue2ni,0.6
SSRP,59,02aw4,0.2
SSRP,60,5mbpx,1
SSRP,60,wlsty,0.8
SSRP,60,k79ei,0.5
SSRP,60,97ull,0.95
SSRP,60,j3q1i,0.9
SSRP,60,wchjn,0.1
SSRP,60,s46jy,0.4
SSRP,60,cgdsn,0.9
SSRP,60,hy5ja,0.4
SSRP,60,r5031,0.6
SSRP,60,kfcna,0.7
SSRP,60,r6oh8,0.3
SSRP,60,vdqb0,1
SSRP,60,5xwpr,0.6
SSRP,60,mmv3l,0.8
SSRP,60,erjhq,0.97
SSRP,60,qm0gm,0.7
SSRP,60,5s7bn,0.9
SSRP,60,pjp6h,0.9
SSRP,60,gy0ie,0.7
SSRP,60,2jcaq,0.85
SSRP,60,izc5c,0.9
SSRP,60,urufq,0.5
SSRP,60,ee97z,0.2
SSRP,60,s97va,0.98
SSRP,60,0z4wi,0.55
SSRP,60,jn56z,0.86
SSRP,60,vbwya,0.3
SSRP,60,frt2z,0.2
SSRP,60,bxrmb,1
SSRP,60,sqldg,0
SSRP,60,eqnfs,0.9
SSRP,60,u7zv3,0.15
SSRP,60,yjz7o,0.9
SSRP,60,zzt29,0.8
SSRP,60,qgbpk,0.85
SSRP,60,ypm1y,0.99
SSRP,60,5fld8,0.85
SSRP,60,fl9ah,0.65
SSRP,60,btnol,0.1
SSRP,60,eoeok,0.8
SSRP,60,tkzxv,0.5
SSRP,60,0og2j,0.3
SSRP,60,haed4,0.7
SSRP,60,g8n26,0.8
SSRP,60,y0lyv,0.85
SSRP,60,spkhd,0.67
SSRP,60,4h77l,0.8
SSRP,60,7btnd,0.55
SSRP,60,vtvb7,0.6
SSRP,60,wbed5,0.8
SSRP,60,tgzdw,1
SSRP,60,4nh2c,0.7
SSRP,60,4umt5,0.99
SSRP,60,tkbul,0.5
SSRP,60,losij,0.95
SSRP,60,omoug,0.4
SSRP,60,f23fr,0.85
SSRP,60,qwfsh,0.8
SSRP,60,pfec7,1
SSRP,60,s5z05,0.95
SSRP,60,28f6b,0.7
SSRP,60,f152z,0.3
SSRP,60,9iil2,0.82
SSRP,60,xvnuv,0.9
SSRP,60,jwuup,0.8
SSRP,60,r5czn,0.9
SSRP,60,7ft4w,0.8
SSRP,60,u9kwx,0.3
SSRP,60,v36tc,0.5
SSRP,60,2p7b8,0.7
SSRP,60,e1qr0,0.2
SSRP,60,kcuzg,0
SSRP,60,pkwmc,0.7
SSRP,60,gqynj,0.95
SSRP,60,7wm45,0.3
SSRP,60,wuptu,0.3
SSRP,60,t70fm,0.9
SSRP,60,1p1jk,0.95
SSRP,60,2emyc,0.9
SSRP,60,4wli9,0.1
SSRP,60,c8p9d,0.9
SSRP,60,j19tr,0.6
SSRP,60,8dcys,0.3
SSRP,60,xgod5,0.6
SSRP,60,7g4ha,0.9
SSRP,60,wnds2,0.95
SSRP,60,6iaym,0.8
SSRP,60,esvg4,0.85
SSRP,60,vm5q0,0.4
SSRP,60,ue2ni,0.95
SSRP,60,02aw4,1
SSRP,61,5mbpx,0.5
SSRP,61,wlsty,0.9
SSRP,61,k79ei,0.3
SSRP,61,97ull,0.5
SSRP,61,j3q1i,0.7
SSRP,61,wchjn,0.4
SSRP,61,s46jy,1
SSRP,61,cgdsn,0.9
SSRP,61,hy5ja,0.8
SSRP,61,r5031,0.9
SSRP,61,kfcna,0.4
SSRP,61,r6oh8,0.75
SSRP,61,vdqb0,0.5
SSRP,61,5xwpr,0.6
SSRP,61,mmv3l,0.7
SSRP,61,erjhq,0.6
SSRP,61,qm0gm,0.7
SSRP,61,5s7bn,0.95
SSRP,61,pjp6h,0.95
SSRP,61,gy0ie,0.7
SSRP,61,2jcaq,0.5
SSRP,61,izc5c,0.9
SSRP,61,urufq,0.6
SSRP,61,ee97z,0.6
SSRP,61,s97va,0.9
SSRP,61,0z4wi,0.6
SSRP,61,jn56z,0.95
SSRP,61,vbwya,0.6
SSRP,61,frt2z,0.7
SSRP,61,bxrmb,0.5
SSRP,61,sqldg,0.4
SSRP,61,eqnfs,0.4
SSRP,61,u7zv3,0.5
SSRP,61,yjz7o,0.7
SSRP,61,zzt29,0.9
SSRP,61,qgbpk,0.8
SSRP,61,ypm1y,0.95
SSRP,61,5fld8,0.75
SSRP,61,fl9ah,0.9
SSRP,61,btnol,0.95
SSRP,61,eoeok,0.8
SSRP,61,tkzxv,0.7
SSRP,61,0og2j,0.3
SSRP,61,haed4,0.4
SSRP,61,g8n26,0.9
SSRP,61,y0lyv,0.8
SSRP,61,spkhd,0.85
SSRP,61,4h77l,0.8
SSRP,61,7btnd,0.8
SSRP,61,vtvb7,0.45
SSRP,61,wbed5,0.7
SSRP,61,tgzdw,0.3
SSRP,61,4nh2c,0.5
SSRP,61,4umt5,0.85
SSRP,61,tkbul,0.98
SSRP,61,losij,0.65
SSRP,61,omoug,0.3
SSRP,61,f23fr,0.6
SSRP,61,qwfsh,0.4
SSRP,61,pfec7,0.85
SSRP,61,s5z05,0.6
SSRP,61,28f6b,0.75
SSRP,61,f152z,0.7
SSRP,61,9iil2,0.76
SSRP,61,xvnuv,0.85
SSRP,61,jwuup,0.85
SSRP,61,r5czn,1
SSRP,61,7ft4w,0.7
SSRP,61,u9kwx,1
SSRP,61,v36tc,0.9
SSRP,61,2p7b8,0.6
SSRP,61,e1qr0,0.25
SSRP,61,kcuzg,1
SSRP,61,pkwmc,0.7
SSRP,61,gqynj,0.8
SSRP,61,7wm45,0.9
SSRP,61,wuptu,0.8
SSRP,61,t70fm,0.35
SSRP,61,1p1jk,0.75
SSRP,61,2emyc,0.95
SSRP,61,4wli9,0.9
SSRP,61,c8p9d,0.85
SSRP,61,j19tr,0.6
SSRP,61,8dcys,0.5
SSRP,61,xgod5,0.8
SSRP,61,7g4ha,0.87
SSRP,61,wnds2,0.3
SSRP,61,6iaym,0.4
SSRP,61,esvg4,0.9
SSRP,61,vm5q0,0.8
SSRP,61,ue2ni,0.8
SSRP,61,02aw4,0.4
SSRP,62,5mbpx,0.75
SSRP,62,wlsty,0.75
SSRP,62,k79ei,0.8
SSRP,62,97ull,1
SSRP,62,j3q1i,0.5
SSRP,62,wchjn,0.2
SSRP,62,s46jy,0.8
SSRP,62,cgdsn,0.95
SSRP,62,hy5ja,0.8
SSRP,62,r5031,0.8
SSRP,62,kfcna,0.95
SSRP,62,r6oh8,0.75
SSRP,62,vdqb0,1
SSRP,62,5xwpr,0.6
SSRP,62,mmv3l,0.95
SSRP,62,erjhq,0.9
SSRP,62,qm0gm,0.7
SSRP,62,5s7bn,0.9
SSRP,62,pjp6h,0.95
SSRP,62,gy0ie,0.75
SSRP,62,2jcaq,0.95
SSRP,62,izc5c,0.85
SSRP,62,urufq,0.8
SSRP,62,ee97z,0.8
SSRP,62,s97va,0.95
SSRP,62,0z4wi,0.65
SSRP,62,jn56z,0.9
SSRP,62,vbwya,0.4
SSRP,62,frt2z,0.6
SSRP,62,bxrmb,0.8
SSRP,62,sqldg,0.6
SSRP,62,eqnfs,0.8
SSRP,62,u7zv3,0.9
SSRP,62,yjz7o,0.9
SSRP,62,zzt29,0.95
SSRP,62,qgbpk,0.8
SSRP,62,ypm1y,0.99
SSRP,62,5fld8,0.85
SSRP,62,fl9ah,0.9
SSRP,62,btnol,0.85
SSRP,62,eoeok,0.75
SSRP,62,tkzxv,0.4
SSRP,62,0og2j,0.75
SSRP,62,haed4,0.8
SSRP,62,g8n26,0.95
SSRP,62,y0lyv,0.95
SSRP,62,spkhd,0.75
SSRP,62,4h77l,1
SSRP,62,7btnd,0.75
SSRP,62,vtvb7,0.75
SSRP,62,wbed5,1
SSRP,62,tgzdw,0.9
SSRP,62,4nh2c,0.65
SSRP,62,4umt5,1
SSRP,62,tkbul,0.97
SSRP,62,losij,0.9
SSRP,62,omoug,0.6
SSRP,62,f23fr,0.1
SSRP,62,qwfsh,0.6
SSRP,62,pfec7,0.98
SSRP,62,s5z05,0.9
SSRP,62,28f6b,0.75
SSRP,62,f152z,0.25
SSRP,62,9iil2,0.9
SSRP,62,xvnuv,0.95
SSRP,62,jwuup,0.8
SSRP,62,r5czn,1
SSRP,62,7ft4w,0.9
SSRP,62,u9kwx,1
SSRP,62,v36tc,0.7
SSRP,62,2p7b8,0.9
SSRP,62,e1qr0,0.8
SSRP,62,kcuzg,0
SSRP,62,pkwmc,0.4
SSRP,62,gqynj,0.95
SSRP,62,7wm45,0.6
SSRP,62,wuptu,0.3
SSRP,62,t70fm,0.7
SSRP,62,1p1jk,0.7
SSRP,62,2emyc,0.9
SSRP,62,4wli9,0.6
SSRP,62,c8p9d,0.95
SSRP,62,j19tr,0.75
SSRP,62,8dcys,0.6
SSRP,62,xgod5,0.85
SSRP,62,7g4ha,0.94
SSRP,62,wnds2,0.3
SSRP,62,6iaym,0.9
SSRP,62,esvg4,0.85
SSRP,62,vm5q0,0.75
SSRP,62,ue2ni,0.7
SSRP,62,02aw4,1
SSRP,63,5mbpx,0.99
SSRP,63,wlsty,0.9
SSRP,63,k79ei,0.45
SSRP,63,97ull,0.8
SSRP,63,j3q1i,0.9
SSRP,63,wchjn,0.02
SSRP,63,s46jy,0.66
SSRP,63,cgdsn,0.85
SSRP,63,hy5ja,0.5
SSRP,63,r5031,0.7
SSRP,63,kfcna,0.8
SSRP,63,r6oh8,0.8
SSRP,63,vdqb0,0.5
SSRP,63,5xwpr,0.5
SSRP,63,mmv3l,0.6
SSRP,63,erjhq,0.9
SSRP,63,qm0gm,0.55
SSRP,63,5s7bn,0.9
SSRP,63,pjp6h,0.7
SSRP,63,gy0ie,0.8
SSRP,63,2jcaq,0.95
SSRP,63,izc5c,0.9
SSRP,63,urufq,0.95
SSRP,63,ee97z,0.9
SSRP,63,s97va,0.8
SSRP,63,0z4wi,0.6
SSRP,63,jn56z,0.8
SSRP,63,vbwya,0.3
SSRP,63,frt2z,0.5
SSRP,63,bxrmb,0.7
SSRP,63,sqldg,0
SSRP,63,eqnfs,0.5
SSRP,63,u7zv3,0.7
SSRP,63,yjz7o,0.95
SSRP,63,zzt29,1
SSRP,63,qgbpk,0.8
SSRP,63,ypm1y,0.95
SSRP,63,5fld8,0.95
SSRP,63,fl9ah,0.6
SSRP,63,btnol,0.2
SSRP,63,eoeok,0.6
SSRP,63,tkzxv,0.5
SSRP,63,0og2j,0.2
SSRP,63,haed4,0.7
SSRP,63,g8n26,0.2
SSRP,63,y0lyv,0.7
SSRP,63,spkhd,0.8
SSRP,63,4h77l,0.7
SSRP,63,7btnd,0.6
SSRP,63,vtvb7,0.6
SSRP,63,wbed5,0.9
SSRP,63,tgzdw,0.5
SSRP,63,4nh2c,0.8
SSRP,63,4umt5,0.95
SSRP,63,tkbul,0.4
SSRP,63,losij,0.7
SSRP,63,omoug,0.5
SSRP,63,f23fr,0.4
SSRP,63,qwfsh,0.55
SSRP,63,pfec7,0.8
SSRP,63,s5z05,0.9
SSRP,63,28f6b,0.75
SSRP,63,f152z,0.5
SSRP,63,9iil2,0.76
SSRP,63,xvnuv,0.5
SSRP,63,jwuup,0.8
SSRP,63,r5czn,0.8
SSRP,63,7ft4w,0.9
SSRP,63,u9kwx,0.4
SSRP,63,v36tc,0.7
SSRP,63,2p7b8,0.6
SSRP,63,e1qr0,0.55
SSRP,63,kcuzg,0
SSRP,63,pkwmc,0.3
SSRP,63,gqynj,0.8
SSRP,63,7wm45,0.15
SSRP,63,wuptu,0.6
SSRP,63,t70fm,0.2
SSRP,63,1p1jk,0.9
SSRP,63,2emyc,0.7
SSRP,63,4wli9,0.2
SSRP,63,c8p9d,0.9
SSRP,63,j19tr,0.75
SSRP,63,8dcys,0.4
SSRP,63,xgod5,0.6
SSRP,63,7g4ha,0.74
SSRP,63,wnds2,0.8
SSRP,63,6iaym,0.7
SSRP,63,esvg4,0.9
SSRP,63,vm5q0,0.6
SSRP,63,ue2ni,0.95
SSRP,63,02aw4,0.91
SSRP,64,5mbpx,0.6
SSRP,64,wlsty,0.95
SSRP,64,k79ei,0.25
SSRP,64,97ull,0.4
SSRP,64,j3q1i,0.3
SSRP,64,wchjn,0.1
SSRP,64,s46jy,0.6
SSRP,64,cgdsn,0.8
SSRP,64,hy5ja,0.4
SSRP,64,r5031,0.9
SSRP,64,kfcna,0.2
SSRP,64,r6oh8,0.1
SSRP,64,vdqb0,0.6
SSRP,64,5xwpr,0.4
SSRP,64,mmv3l,0.9
SSRP,64,erjhq,0.45
SSRP,64,qm0gm,0.45
SSRP,64,5s7bn,0.4
SSRP,64,pjp6h,0.25
SSRP,64,gy0ie,0.55
SSRP,64,2jcaq,0.45
SSRP,64,izc5c,0.2
SSRP,64,urufq,0.35
SSRP,64,ee97z,0.5
SSRP,64,s97va,0.7
SSRP,64,0z4wi,0.2
SSRP,64,jn56z,0.75
SSRP,64,vbwya,0
SSRP,64,frt2z,0.1
SSRP,64,bxrmb,0.4
SSRP,64,sqldg,0
SSRP,64,eqnfs,0.4
SSRP,64,u7zv3,0.4
SSRP,64,yjz7o,0.3
SSRP,64,zzt29,0.5
SSRP,64,qgbpk,0.75
SSRP,64,ypm1y,0.75
SSRP,64,5fld8,0
SSRP,64,fl9ah,0.1
SSRP,64,btnol,0.1
SSRP,64,eoeok,0.5
SSRP,64,tkzxv,0.1
SSRP,64,0og2j,0.04
SSRP,64,haed4,0.2
SSRP,64,g8n26,0.5
SSRP,64,y0lyv,0.3
SSRP,64,spkhd,0.6
SSRP,64,4h77l,1
SSRP,64,7btnd,0.4
SSRP,64,vtvb7,0.1
SSRP,64,wbed5,0.4
SSRP,64,tgzdw,0
SSRP,64,4nh2c,0
SSRP,64,4umt5,0.15
SSRP,64,tkbul,0.7
SSRP,64,losij,0.3
SSRP,64,omoug,0.2
SSRP,64,f23fr,0.1
SSRP,64,qwfsh,0.06
SSRP,64,pfec7,0.5
SSRP,64,s5z05,0.2
SSRP,64,28f6b,0.3
SSRP,64,f152z,0.35
SSRP,64,9iil2,0.69
SSRP,64,xvnuv,0.3
SSRP,64,jwuup,0.2
SSRP,64,r5czn,0.9
SSRP,64,7ft4w,0.4
SSRP,64,u9kwx,0.6
SSRP,64,v36tc,0.3
SSRP,64,2p7b8,0.3
SSRP,64,e1qr0,0.05
SSRP,64,kcuzg,1
SSRP,64,pkwmc,0.15
SSRP,64,gqynj,0.05
SSRP,64,7wm45,0.5
SSRP,64,wuptu,0
SSRP,64,t70fm,0.1
SSRP,64,1p1jk,0.5
SSRP,64,2emyc,0.4
SSRP,64,4wli9,0.1
SSRP,64,c8p9d,0.6
SSRP,64,j19tr,0.7
SSRP,64,8dcys,0.3
SSRP,64,xgod5,0.2
SSRP,64,7g4ha,0.09
SSRP,64,wnds2,0.25
SSRP,64,6iaym,0.2
SSRP,64,esvg4,0.85
SSRP,64,vm5q0,0.3
SSRP,64,ue2ni,0.95
SSRP,64,02aw4,0.2
SSRP,65,5mbpx,0.8
SSRP,65,wlsty,0.9
SSRP,65,k79ei,0.5
SSRP,65,97ull,0.85
SSRP,65,j3q1i,0.7
SSRP,65,wchjn,0.8
SSRP,65,s46jy,0.99
SSRP,65,cgdsn,0.9
SSRP,65,hy5ja,0.7
SSRP,65,r5031,1
SSRP,65,kfcna,0.5
SSRP,65,r6oh8,0.9
SSRP,65,vdqb0,1
SSRP,65,5xwpr,0.8
SSRP,65,mmv3l,0.7
SSRP,65,erjhq,0.97
SSRP,65,qm0gm,0.7
SSRP,65,5s7bn,0.95
SSRP,65,pjp6h,0.99
SSRP,65,gy0ie,0.75
SSRP,65,2jcaq,0.8
SSRP,65,izc5c,1
SSRP,65,urufq,0.6
SSRP,65,ee97z,0.8
SSRP,65,s97va,0.9
SSRP,65,0z4wi,0.8
SSRP,65,jn56z,0.95
SSRP,65,vbwya,0.7
SSRP,65,frt2z,0.1
SSRP,65,bxrmb,0.7
SSRP,65,sqldg,0.7
SSRP,65,eqnfs,0.7
SSRP,65,u7zv3,0.9
SSRP,65,yjz7o,0.85
SSRP,65,zzt29,1
SSRP,65,qgbpk,0.8
SSRP,65,ypm1y,0.99
SSRP,65,5fld8,0.95
SSRP,65,fl9ah,0.95
SSRP,65,btnol,0.9
SSRP,65,eoeok,0.7
SSRP,65,tkzxv,0.75
SSRP,65,0og2j,0.6
SSRP,65,haed4,0.8
SSRP,65,g8n26,0.9
SSRP,65,y0lyv,0.8
SSRP,65,spkhd,0.9
SSRP,65,4h77l,0.9
SSRP,65,7btnd,0.8
SSRP,65,vtvb7,0.65
SSRP,65,wbed5,0.7
SSRP,65,tgzdw,0.3
SSRP,65,4nh2c,0.8
SSRP,65,4umt5,0.95
SSRP,65,tkbul,0.95
SSRP,65,losij,0.7
SSRP,65,omoug,0.6
SSRP,65,f23fr,0.85
SSRP,65,qwfsh,0.3
SSRP,65,pfec7,0.95
SSRP,65,s5z05,0.9
SSRP,65,28f6b,0.9
SSRP,65,f152z,0.7
SSRP,65,9iil2,0.9
SSRP,65,xvnuv,0.95
SSRP,65,jwuup,0.75
SSRP,65,r5czn,1
SSRP,65,7ft4w,0.6
SSRP,65,u9kwx,1
SSRP,65,v36tc,0.8
SSRP,65,2p7b8,0.5
SSRP,65,e1qr0,0.6
SSRP,65,kcuzg,1
SSRP,65,pkwmc,0.6
SSRP,65,gqynj,0.98
SSRP,65,7wm45,0.9
SSRP,65,wuptu,0.99
SSRP,65,t70fm,0.85
SSRP,65,1p1jk,0.95
SSRP,65,2emyc,0.95
SSRP,65,4wli9,0.8
SSRP,65,c8p9d,0.9
SSRP,65,j19tr,0.8
SSRP,65,8dcys,0.6
SSRP,65,xgod5,0.9
SSRP,65,7g4ha,0.95
SSRP,65,wnds2,0.45
SSRP,65,6iaym,0.4
SSRP,65,esvg4,0.9
SSRP,65,vm5q0,0.8
SSRP,65,ue2ni,0.95
SSRP,65,02aw4,0.9
SSRP,66,5mbpx,0.9
SSRP,66,wlsty,0.85
SSRP,66,k79ei,0.7
SSRP,66,97ull,1
SSRP,66,j3q1i,0.8
SSRP,66,wchjn,0.1
SSRP,66,s46jy,0.99
SSRP,66,cgdsn,0.95
SSRP,66,hy5ja,0.6
SSRP,66,r5031,0.6
SSRP,66,kfcna,0.95
SSRP,66,r6oh8,0.9
SSRP,66,vdqb0,1
SSRP,66,5xwpr,0.8
SSRP,66,mmv3l,0.8
SSRP,66,erjhq,0.95
SSRP,66,qm0gm,0.7
SSRP,66,5s7bn,0.95
SSRP,66,pjp6h,0.98
SSRP,66,gy0ie,0.7
SSRP,66,2jcaq,0.6
SSRP,66,izc5c,0.9
SSRP,66,urufq,0.8
SSRP,66,ee97z,0.3
SSRP,66,s97va,0.98
SSRP,66,0z4wi,0.9
SSRP,66,jn56z,0.92
SSRP,66,vbwya,0.5
SSRP,66,frt2z,0.8
SSRP,66,bxrmb,1
SSRP,66,sqldg,0
SSRP,66,eqnfs,0.9
SSRP,66,u7zv3,0.8
SSRP,66,yjz7o,0.9
SSRP,66,zzt29,0.99
SSRP,66,qgbpk,0.8
SSRP,66,ypm1y,0.9
SSRP,66,5fld8,0.95
SSRP,66,fl9ah,0.95
SSRP,66,btnol,0.95
SSRP,66,eoeok,0.9
SSRP,66,tkzxv,0.95
SSRP,66,0og2j,0.9
SSRP,66,haed4,0.5
SSRP,66,g8n26,0.2
SSRP,66,y0lyv,0.7
SSRP,66,spkhd,0.9
SSRP,66,4h77l,0.8
SSRP,66,7btnd,0.8
SSRP,66,vtvb7,0.75
SSRP,66,wbed5,0.4
SSRP,66,tgzdw,0.9
SSRP,66,4nh2c,0.65
SSRP,66,4umt5,1
SSRP,66,tkbul,0.95
SSRP,66,losij,0.95
SSRP,66,omoug,0.8
SSRP,66,f23fr,0.4
SSRP,66,qwfsh,0.8
SSRP,66,pfec7,1
SSRP,66,s5z05,0.9
SSRP,66,28f6b,0.9
SSRP,66,f152z,0.45
SSRP,66,9iil2,0.92
SSRP,66,xvnuv,0.9
SSRP,66,jwuup,0.9
SSRP,66,r5czn,1
SSRP,66,7ft4w,0.9
SSRP,66,u9kwx,0.6
SSRP,66,v36tc,0.6
SSRP,66,2p7b8,0.8
SSRP,66,e1qr0,0.9
SSRP,66,kcuzg,1
SSRP,66,pkwmc,0.8
SSRP,66,gqynj,0.15
SSRP,66,7wm45,0.4
SSRP,66,wuptu,0.5
SSRP,66,t70fm,0.85
SSRP,66,1p1jk,0.95
SSRP,66,2emyc,0.95
SSRP,66,4wli9,0.3
SSRP,66,c8p9d,0.9
SSRP,66,j19tr,0.75
SSRP,66,8dcys,1
SSRP,66,xgod5,0.8
SSRP,66,7g4ha,0.94
SSRP,66,wnds2,0.95
SSRP,66,6iaym,0.8
SSRP,66,esvg4,1
SSRP,66,vm5q0,0.8
SSRP,66,ue2ni,0.95
SSRP,66,02aw4,1
SSRP,67,5mbpx,1
SSRP,67,wlsty,0.9
SSRP,67,k79ei,0.75
SSRP,67,97ull,1
SSRP,67,j3q1i,0.9
SSRP,67,wchjn,0.15
SSRP,67,s46jy,0.9
SSRP,67,cgdsn,0.9
SSRP,67,hy5ja,0.7
SSRP,67,r5031,0.9
SSRP,67,kfcna,0.6
SSRP,67,r6oh8,0.8
SSRP,67,vdqb0,1
SSRP,67,5xwpr,0.8
SSRP,67,mmv3l,0.8
SSRP,67,erjhq,0.77
SSRP,67,qm0gm,0.8
SSRP,67,5s7bn,0.95
SSRP,67,pjp6h,0.9
SSRP,67,gy0ie,0.7
SSRP,67,2jcaq,0.95
SSRP,67,izc5c,1
SSRP,67,urufq,0.9
SSRP,67,ee97z,0.8
SSRP,67,s97va,0.95
SSRP,67,0z4wi,0.8
SSRP,67,jn56z,0.9
SSRP,67,vbwya,0.7
SSRP,67,frt2z,0.8
SSRP,67,bxrmb,0.7
SSRP,67,sqldg,1
SSRP,67,eqnfs,0.9
SSRP,67,u7zv3,0.9
SSRP,67,yjz7o,0.9
SSRP,67,zzt29,0.95
SSRP,67,qgbpk,0.85
SSRP,67,ypm1y,0.99
SSRP,67,5fld8,0.95
SSRP,67,fl9ah,0.9
SSRP,67,btnol,0.9
SSRP,67,eoeok,0.8
SSRP,67,tkzxv,0.8
SSRP,67,0og2j,0.4
SSRP,67,haed4,0.9
SSRP,67,g8n26,0.8
SSRP,67,y0lyv,0.7
SSRP,67,spkhd,0.95
SSRP,67,4h77l,0.9
SSRP,67,7btnd,0.6
SSRP,67,vtvb7,0.7
SSRP,67,wbed5,0.7
SSRP,67,tgzdw,1
SSRP,67,4nh2c,0.8
SSRP,67,4umt5,1
SSRP,67,tkbul,0.95
SSRP,67,losij,0.9
SSRP,67,omoug,0.3
SSRP,67,f23fr,0.2
SSRP,67,qwfsh,0.8
SSRP,67,pfec7,1
SSRP,67,s5z05,0.9
SSRP,67,28f6b,0.9
SSRP,67,f152z,0.77
SSRP,67,9iil2,0.6
SSRP,67,xvnuv,0.95
SSRP,67,jwuup,0.7
SSRP,67,r5czn,1
SSRP,67,7ft4w,0.7
SSRP,67,u9kwx,0.4
SSRP,67,v36tc,0.9
SSRP,67,2p7b8,0.9
SSRP,67,e1qr0,0.8
SSRP,67,kcuzg,1
SSRP,67,pkwmc,0.7
SSRP,67,gqynj,0.95
SSRP,67,7wm45,0.7
SSRP,67,wuptu,1
SSRP,67,t70fm,0.8
SSRP,67,1p1jk,0.95
SSRP,67,2emyc,0.9
SSRP,67,4wli9,0.8
SSRP,67,c8p9d,0.9
SSRP,67,j19tr,0.9
SSRP,67,8dcys,0.6
SSRP,67,xgod5,0.7
SSRP,67,7g4ha,0.65
SSRP,67,wnds2,0.6
SSRP,67,6iaym,0.6
SSRP,67,esvg4,0.95
SSRP,67,vm5q0,0.5
SSRP,67,ue2ni,0.95
SSRP,67,02aw4,0.9
SSRP,68,5mbpx,1
SSRP,68,wlsty,0.95
SSRP,68,k79ei,0.8
SSRP,68,97ull,0.95
SSRP,68,j3q1i,0.7
SSRP,68,wchjn,0.15
SSRP,68,s46jy,0.8
SSRP,68,cgdsn,0.9
SSRP,68,hy5ja,0.7
SSRP,68,r5031,0.9
SSRP,68,kfcna,0.8
SSRP,68,r6oh8,0.95
SSRP,68,vdqb0,1
SSRP,68,5xwpr,0.7
SSRP,68,mmv3l,0.8
SSRP,68,erjhq,0.93
SSRP,68,qm0gm,0.8
SSRP,68,5s7bn,0.75
SSRP,68,pjp6h,0.9
SSRP,68,gy0ie,0.65
SSRP,68,2jcaq,0.9
SSRP,68,izc5c,0.8
SSRP,68,urufq,0.6
SSRP,68,ee97z,0.9
SSRP,68,s97va,0.9
SSRP,68,0z4wi,0.8
SSRP,68,jn56z,0.7
SSRP,68,vbwya,0.7
SSRP,68,frt2z,0.8
SSRP,68,bxrmb,0.8
SSRP,68,sqldg,0.6
SSRP,68,eqnfs,0.9
SSRP,68,u7zv3,0.5
SSRP,68,yjz7o,0.9
SSRP,68,zzt29,0.98
SSRP,68,qgbpk,0.75
SSRP,68,ypm1y,0.99
SSRP,68,5fld8,0.7
SSRP,68,fl9ah,0.9
SSRP,68,btnol,0.7
SSRP,68,eoeok,0.8
SSRP,68,tkzxv,0.6
SSRP,68,0og2j,0.4
SSRP,68,haed4,0.8
SSRP,68,g8n26,0.4
SSRP,68,y0lyv,0.8
SSRP,68,spkhd,0.85
SSRP,68,4h77l,0.7
SSRP,68,7btnd,0.6
SSRP,68,vtvb7,0.7
SSRP,68,wbed5,1
SSRP,68,tgzdw,1
SSRP,68,4nh2c,0.9
SSRP,68,4umt5,1
SSRP,68,tkbul,0.9
SSRP,68,losij,0.8
SSRP,68,omoug,0.8
SSRP,68,f23fr,0.14
SSRP,68,qwfsh,0.8
SSRP,68,pfec7,1
SSRP,68,s5z05,0.9
SSRP,68,28f6b,0.8
SSRP,68,f152z,0.73
SSRP,68,9iil2,0.76
SSRP,68,xvnuv,0.9
SSRP,68,jwuup,0.7
SSRP,68,r5czn,0.9
SSRP,68,7ft4w,0.6
SSRP,68,u9kwx,0.4
SSRP,68,v36tc,0.9
SSRP,68,2p7b8,0.9
SSRP,68,e1qr0,0.9
SSRP,68,kcuzg,1
SSRP,68,pkwmc,0.4
SSRP,68,gqynj,0.6
SSRP,68,7wm45,0.5
SSRP,68,wuptu,0.75
SSRP,68,t70fm,0.7
SSRP,68,1p1jk,0.95
SSRP,68,2emyc,0.95
SSRP,68,4wli9,0.6
SSRP,68,c8p9d,0.9
SSRP,68,j19tr,0.9
SSRP,68,8dcys,0.5
SSRP,68,xgod5,0.8
SSRP,68,7g4ha,0.6
SSRP,68,wnds2,0.6
SSRP,68,6iaym,0.7
SSRP,68,esvg4,0.9
SSRP,68,vm5q0,0.6
SSRP,68,ue2ni,0.95
SSRP,68,02aw4,0.95
SSRP,69,5mbpx,0.94
SSRP,69,wlsty,0.8
SSRP,69,k79ei,0.2
SSRP,69,97ull,0.05
SSRP,69,j3q1i,0.3
SSRP,69,wchjn,0.15
SSRP,69,s46jy,0.9
SSRP,69,cgdsn,0.8
SSRP,69,hy5ja,0.4
SSRP,69,r5031,0.8
SSRP,69,kfcna,0.3
SSRP,69,r6oh8,0.05
SSRP,69,vdqb0,0.8
SSRP,69,5xwpr,0.4
SSRP,69,mmv3l,0.8
SSRP,69,erjhq,0.8
SSRP,69,qm0gm,0.5
SSRP,69,5s7bn,0.8
SSRP,69,pjp6h,0.5
SSRP,69,gy0ie,0.35
SSRP,69,2jcaq,0.2
SSRP,69,izc5c,0.7
SSRP,69,urufq,0.45
SSRP,69,ee97z,0.5
SSRP,69,s97va,0.6
SSRP,69,0z4wi,0.5
SSRP,69,jn56z,0.7
SSRP,69,vbwya,0
SSRP,69,frt2z,0.7
SSRP,69,bxrmb,0.2
SSRP,69,sqldg,0
SSRP,69,eqnfs,0.65
SSRP,69,u7zv3,0.3
